fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,price,date,hour
27813.0,7117.2,3000.0,2650.0,687.0,0.0,85.1,45.6,2020-01-01,21
26992.0,7117.2,3000.0,2650.0,722.0,0.0,61.6,42.9,2020-01-01,22
24663.0,7117.2,3000.0,2650.0,806.0,0.0,53.0,37.55,2020-01-01,23
22296.0,7117.2,3000.0,2650.0,911.0,0.0,50.3,35.4,2020-01-02,0
20403.0,7117.2,3000.0,3400.0,1100.0,0.0,50.5,31.98,2020-01-02,1
19247.0,7117.2,3000.0,3400.0,1380.0,0.0,50.3,30.5,2020-01-02,2
18761.0,7117.2,3000.0,3400.0,1643.0,0.0,51.8,28.79,2020-01-02,3
18900.0,7117.2,3000.0,3400.0,1993.0,0.0,23.7,28.42,2020-01-02,4
19705.0,7117.2,3000.0,3400.0,2145.0,0.0,18.4,28.75,2020-01-02,5
22625.0,7117.2,3000.0,2700.0,2471.0,0.0,2.8,34.16,2020-01-02,6
26594.0,7117.2,3400.0,2650.0,2696.0,0.0,1.8,42.07,2020-01-02,7
29068.0,7117.2,3400.0,2650.0,2949.0,57.6,4.3,44.89,2020-01-02,8
31631.0,7117.2,3400.0,2650.0,3232.0,896.2,4.2,45.26,2020-01-02,9
33364.0,7117.2,3400.0,2650.0,3616.0,2224.7,58.2,45.57,2020-01-02,10
33983.0,7117.2,3400.0,2650.0,3713.0,3025.2,280.6,45.09,2020-01-02,11
33645.0,7117.2,3400.0,2650.0,3386.0,3322.3,505.1,45.16,2020-01-02,12
33518.0,7117.2,3400.0,2650.0,3257.0,3501.4,573.8,44.9,2020-01-02,13
32508.0,7117.2,3400.0,2650.0,3224.0,3362.0,640.3,44.06,2020-01-02,14
31711.0,7117.2,3400.0,2650.0,3332.0,2861.3,785.0,43.94,2020-01-02,15
31592.0,7117.2,3400.0,2650.0,3355.0,1812.5,881.6,44.37,2020-01-02,16
31882.0,7117.2,3400.0,2650.0,3346.0,443.6,652.7,46.05,2020-01-02,17
33084.0,7117.2,3400.0,2650.0,3539.0,73.1,234.9,46.72,2020-01-02,18
33641.0,7117.2,3400.0,2650.0,3732.0,0.0,9.7,46.11,2020-01-02,19
33629.0,7117.2,3400.0,2650.0,3860.0,0.0,21.5,43.7,2020-01-02,20
33359.0,7117.2,3400.0,2650.0,4161.0,0.0,5.4,42.0,2020-01-02,21
31178.0,7117.2,3400.0,2650.0,4327.0,0.0,2.1,38.6,2020-01-02,22
28171.0,7117.2,3000.0,2650.0,4311.0,0.0,1.0,33.39,2020-01-02,23
26391.0,7117.2,3000.0,2650.0,4277.0,0.0,0.8,32.05,2020-01-03,0
24143.0,7117.2,3000.0,3400.0,4147.0,0.0,0.8,30.75,2020-01-03,1
22711.0,7117.2,3000.0,3400.0,3917.0,0.0,0.5,29.97,2020-01-03,2
22030.0,7117.2,3000.0,3400.0,3944.0,0.0,0.8,29.8,2020-01-03,3
21716.0,7117.2,3000.0,3400.0,4062.0,0.0,1.5,29.74,2020-01-03,4
22278.0,7117.2,3000.0,3400.0,3998.0,0.0,1.9,29.87,2020-01-03,5
24494.0,7117.2,3000.0,2700.0,3757.0,0.0,2.7,31.21,2020-01-03,6
27859.0,7117.2,3400.0,2650.0,3556.0,0.0,2.1,36.73,2020-01-03,7
30863.0,7117.2,3400.0,2650.0,3373.0,46.4,4.1,42.9,2020-01-03,8
33207.0,7117.2,3400.0,2650.0,2857.0,790.2,2.7,46.0,2020-01-03,9
34439.0,7117.2,3400.0,2650.0,2354.0,1987.4,39.0,47.23,2020-01-03,10
34396.0,7117.2,3400.0,2650.0,1794.0,2609.8,160.2,46.03,2020-01-03,11
33916.0,7117.2,3400.0,2650.0,1531.0,2755.9,279.9,44.9,2020-01-03,12
34152.0,7117.2,3400.0,2650.0,1681.0,3061.8,324.1,44.44,2020-01-03,13
33048.0,7117.2,3400.0,2650.0,2027.0,3021.0,302.1,41.19,2020-01-03,14
32278.0,7117.2,3400.0,2650.0,2249.0,2434.1,373.2,39.5,2020-01-03,15
31937.0,7117.2,3400.0,2650.0,2397.0,1483.6,404.9,39.5,2020-01-03,16
31808.0,7117.2,3400.0,2650.0,2811.0,446.3,167.7,43.51,2020-01-03,17
32972.0,7117.2,3400.0,2650.0,3313.0,15.7,24.7,45.2,2020-01-03,18
33452.0,7117.2,3400.0,2650.0,3678.0,0.0,9.6,46.9,2020-01-03,19
33681.0,7117.2,3400.0,2650.0,4108.0,0.0,3.8,46.23,2020-01-03,20
33286.0,7117.2,3400.0,2650.0,4452.0,0.0,2.8,44.5,2020-01-03,21
31678.0,7117.2,3400.0,2650.0,4452.0,0.0,0.9,40.5,2020-01-03,22
28904.0,7117.2,3000.0,2650.0,4420.0,0.0,1.1,39.5,2020-01-03,23
26277.0,7117.2,3300.0,2550.0,4170.0,0.0,0.7,38.01,2020-01-04,0
24139.0,7117.2,3300.0,2550.0,4176.0,0.0,0.1,32.05,2020-01-04,1
22917.0,7117.2,3400.0,2900.0,4183.0,0.0,1.5,31.0,2020-01-04,2
22052.0,7117.2,3400.0,2900.0,4326.0,0.0,2.7,30.2,2020-01-04,3
21711.0,7117.2,3400.0,2900.0,4296.0,0.0,1.8,29.85,2020-01-04,4
21774.0,7117.2,3400.0,2900.0,4235.0,0.0,1.6,29.84,2020-01-04,5
22460.0,7117.2,3400.0,2900.0,4415.0,0.0,2.2,30.1,2020-01-04,6
23997.0,7117.2,3400.0,2900.0,4455.0,0.0,1.8,30.75,2020-01-04,7
26078.0,7117.2,3300.0,2400.0,4408.0,69.8,4.9,31.83,2020-01-04,8
28777.0,7117.2,3300.0,2400.0,4537.0,889.6,3.4,36.67,2020-01-04,9
30667.0,7117.2,3300.0,2400.0,4625.0,2242.1,66.3,39.57,2020-01-04,10
30568.0,7117.2,3300.0,2400.0,4609.0,3051.4,301.3,36.11,2020-01-04,11
30121.0,7117.2,3300.0,2400.0,4679.0,3412.0,517.1,34.77,2020-01-04,12
30267.0,7117.2,3300.0,2400.0,5068.0,3690.9,629.3,32.07,2020-01-04,13
29520.0,7117.2,3300.0,2400.0,4997.0,3713.1,677.9,31.83,2020-01-04,14
28334.0,7117.2,3300.0,2400.0,4830.0,3103.4,841.8,31.95,2020-01-04,15
27948.0,7117.2,3300.0,2400.0,4721.0,1950.7,814.6,32.25,2020-01-04,16
28061.0,7117.2,3300.0,2400.0,4548.0,534.7,618.6,41.81,2020-01-04,17
29486.0,7117.2,3300.0,2400.0,4982.0,21.8,197.2,44.24,2020-01-04,18
30748.0,7117.2,3300.0,2400.0,5263.0,0.0,11.0,44.0,2020-01-04,19
31706.0,7117.2,3300.0,2400.0,5338.0,0.0,4.9,44.44,2020-01-04,20
31403.0,7117.2,3300.0,2400.0,5207.0,0.0,1.8,44.43,2020-01-04,21
30085.0,7117.2,3300.0,2400.0,5067.0,0.0,0.8,40.38,2020-01-04,22
27820.0,7117.2,3300.0,2550.0,4841.0,0.0,0.8,37.95,2020-01-04,23
25539.0,7117.2,3300.0,2550.0,4831.0,0.0,0.4,33.1,2020-01-05,0
23456.0,7117.2,3400.0,2900.0,4397.0,0.0,1.9,32.28,2020-01-05,1
21927.0,7117.2,3400.0,2900.0,4008.0,0.0,2.0,31.18,2020-01-05,2
21066.0,7117.2,3400.0,2900.0,3931.0,0.0,2.5,30.1,2020-01-05,3
21031.0,7117.2,3400.0,2900.0,3844.0,0.0,1.4,29.96,2020-01-05,4
21042.0,7117.2,3400.0,2900.0,3786.0,0.0,1.2,29.88,2020-01-05,5
21397.0,7117.2,3400.0,2900.0,3728.0,0.0,2.0,30.38,2020-01-05,6
22294.0,7117.2,3400.0,2900.0,3658.0,0.0,2.0,31.15,2020-01-05,7
23377.0,7117.2,3400.0,2900.0,3486.0,84.9,6.0,32.09,2020-01-05,8
25427.0,7117.2,3400.0,2900.0,3202.0,1037.5,4.6,34.27,2020-01-05,9
27583.0,7117.2,3400.0,2900.0,2673.0,2645.3,71.1,37.53,2020-01-05,10
28329.0,7117.2,3400.0,2900.0,2334.0,3680.1,342.3,38.99,2020-01-05,11
28326.0,7117.2,3400.0,2900.0,2319.0,4160.2,576.8,38.15,2020-01-05,12
28669.0,7117.2,3400.0,2900.0,1967.0,4390.8,694.5,35.37,2020-01-05,13
28600.0,7117.2,3400.0,2900.0,1705.0,4304.7,772.7,34.44,2020-01-05,14
27291.0,7117.2,3400.0,2900.0,1531.0,3737.2,963.5,36.1,2020-01-05,15
26644.0,7117.2,3400.0,2900.0,1391.0,2355.7,1121.4,40.59,2020-01-05,16
26405.0,7117.2,3400.0,2900.0,1406.0,621.0,870.3,44.68,2020-01-05,17
27898.0,7117.2,3300.0,2400.0,1392.0,30.5,400.6,46.16,2020-01-05,18
28514.0,7117.2,3300.0,2400.0,1171.0,0.0,53.5,48.53,2020-01-05,19
28875.0,7117.2,3300.0,2400.0,1051.0,0.0,5.9,52.48,2020-01-05,20
29239.0,7117.2,3300.0,2550.0,965.0,0.0,20.3,53.29,2020-01-05,21
28873.0,7117.2,3300.0,2550.0,962.0,0.0,1.5,49.5,2020-01-05,22
27736.0,7117.2,3300.0,2550.0,1092.0,0.0,1.1,46.01,2020-01-05,23
25096.0,7117.2,3300.0,2550.0,1221.0,0.0,0.9,47.85,2020-01-06,0
23102.0,7117.2,3400.0,2900.0,1465.0,0.0,2.5,41.48,2020-01-06,1
21602.0,7117.2,3400.0,2900.0,1981.0,0.0,0.6,34.0,2020-01-06,2
20673.0,7117.2,3400.0,2900.0,2356.0,0.0,0.8,31.92,2020-01-06,3
20328.0,7117.2,3400.0,2900.0,2725.0,0.0,1.7,31.75,2020-01-06,4
20296.0,7117.2,3400.0,2900.0,2894.0,0.0,2.2,31.5,2020-01-06,5
20879.0,7117.2,3400.0,2400.0,2811.0,0.0,2.6,33.18,2020-01-06,6
21415.0,7117.2,3500.0,2400.0,2744.0,0.0,3.3,43.13,2020-01-06,7
21633.0,7117.2,3500.0,2400.0,2528.0,79.5,13.6,44.52,2020-01-06,8
23516.0,7117.2,3500.0,2400.0,2456.0,986.5,24.9,44.96,2020-01-06,9
25296.0,7117.2,3500.0,2400.0,2317.0,2586.2,91.3,44.0,2020-01-06,10
26715.0,7117.2,3500.0,2400.0,2304.0,3606.6,347.4,42.46,2020-01-06,11
26892.0,7117.2,3500.0,2400.0,2150.0,4062.6,578.0,41.3,2020-01-06,12
26874.0,7117.2,3500.0,2400.0,1815.0,4344.5,699.7,40.51,2020-01-06,13
26203.0,7117.2,3500.0,2400.0,1434.0,3972.7,790.3,41.22,2020-01-06,14
25223.0,7117.2,3500.0,2400.0,1286.0,3410.2,957.4,43.28,2020-01-06,15
24395.0,7117.2,3500.0,2400.0,1178.0,2211.5,1207.0,43.68,2020-01-06,16
24553.0,7117.2,3500.0,2400.0,1197.0,595.3,981.4,47.9,2020-01-06,17
26725.0,7117.2,3300.0,2400.0,1343.0,24.2,446.0,48.91,2020-01-06,18
28435.0,7117.2,3300.0,2400.0,1597.0,0.0,76.4,49.01,2020-01-06,19
29772.0,7117.2,3300.0,2400.0,1872.0,0.0,24.4,48.0,2020-01-06,20
30553.0,7117.2,3300.0,2400.0,2232.0,0.0,42.3,48.0,2020-01-06,21
29828.0,7117.2,3300.0,2400.0,2699.0,0.0,21.4,45.42,2020-01-06,22
27055.0,7117.2,3300.0,2550.0,2525.0,0.0,20.0,44.01,2020-01-06,23
24423.0,7117.2,3300.0,2550.0,2405.0,0.0,20.1,42.07,2020-01-07,0
22477.0,7117.2,3400.0,2900.0,2435.0,0.0,23.6,36.49,2020-01-07,1
21548.0,7117.2,3400.0,2900.0,2457.0,0.0,22.7,33.67,2020-01-07,2
21089.0,7117.2,3400.0,2900.0,2365.0,0.0,22.8,33.01,2020-01-07,3
21203.0,7117.2,3400.0,2900.0,1997.0,0.0,22.1,33.01,2020-01-07,4
22176.0,7117.2,3400.0,2900.0,1909.0,0.0,14.9,36.07,2020-01-07,5
25233.0,7117.2,3400.0,2400.0,1974.0,0.0,2.5,47.75,2020-01-07,6
29694.0,7117.2,3300.0,2400.0,2190.0,0.0,1.8,53.68,2020-01-07,7
33709.0,7117.2,3300.0,2400.0,2222.0,77.9,6.2,56.26,2020-01-07,8
35647.0,7117.2,3300.0,2400.0,2125.0,1134.9,3.8,54.87,2020-01-07,9
36390.0,7117.2,3300.0,2400.0,1990.0,2870.1,73.1,53.68,2020-01-07,10
36423.0,7117.2,3300.0,2400.0,1815.0,3882.1,351.2,52.17,2020-01-07,11
35989.0,7117.2,3300.0,2400.0,1619.0,4068.2,609.7,50.81,2020-01-07,12
35759.0,7117.2,3300.0,2400.0,1519.0,4334.4,737.8,50.31,2020-01-07,13
34929.0,7117.2,3300.0,2400.0,1583.0,4102.6,785.3,49.61,2020-01-07,14
34170.0,7117.2,3300.0,2400.0,1348.0,3563.9,955.5,48.44,2020-01-07,15
33746.0,7117.2,3300.0,2400.0,1442.0,2349.1,1241.0,49.01,2020-01-07,16
33850.0,7117.2,3300.0,2400.0,1642.0,620.3,1016.0,49.77,2020-01-07,17
35590.0,7117.2,3300.0,2400.0,2287.0,38.8,492.8,50.81,2020-01-07,18
36464.0,7117.2,3300.0,2400.0,2751.0,0.0,84.1,51.9,2020-01-07,19
36746.0,7117.2,3300.0,2400.0,2967.0,0.0,13.5,52.48,2020-01-07,20
36071.0,7117.2,3300.0,2400.0,2922.0,0.0,36.5,51.0,2020-01-07,21
33506.0,7117.2,3300.0,2400.0,2982.0,0.0,2.8,47.0,2020-01-07,22
30078.0,7117.2,3300.0,2550.0,3091.0,0.0,1.0,44.43,2020-01-07,23
27280.0,7117.2,3300.0,2550.0,3222.0,0.0,0.9,42.0,2020-01-08,0
25119.0,7117.2,3400.0,2900.0,3335.0,0.0,0.8,37.48,2020-01-08,1
24191.0,7117.2,3400.0,2900.0,3386.0,0.0,0.6,36.07,2020-01-08,2
23726.0,7117.2,3400.0,2900.0,3240.0,0.0,0.7,34.41,2020-01-08,3
23700.0,7117.2,3400.0,2900.0,3080.0,0.0,0.5,33.07,2020-01-08,4
24337.0,7117.2,3400.0,2900.0,2987.0,0.0,30.1,36.11,2020-01-08,5
27119.0,7117.2,3400.0,2400.0,2806.0,0.0,29.8,39.77,2020-01-08,6
31707.0,7117.2,3300.0,2400.0,2603.0,0.0,22.1,48.42,2020-01-08,7
35282.0,7117.2,3300.0,2400.0,2431.0,50.6,20.6,51.65,2020-01-08,8
36984.0,7117.2,3300.0,2400.0,2107.0,932.2,37.7,52.6,2020-01-08,9
37575.0,7117.2,3300.0,2400.0,1509.0,2597.5,95.4,52.0,2020-01-08,10
37487.0,7117.2,3300.0,2400.0,1069.0,3648.2,319.2,50.81,2020-01-08,11
36879.0,7117.2,3300.0,2400.0,751.0,3991.1,549.7,49.67,2020-01-08,12
36345.0,7117.2,3300.0,2400.0,888.0,4230.8,661.2,49.17,2020-01-08,13
34871.0,7117.2,3300.0,2400.0,1131.0,4154.5,812.8,47.1,2020-01-08,14
34420.0,7117.2,3300.0,2400.0,1152.0,3676.7,1069.5,46.33,2020-01-08,15
34098.0,7117.2,3300.0,2400.0,1114.0,2347.9,1232.3,49.16,2020-01-08,16
34204.0,7117.2,3300.0,2400.0,1203.0,602.9,922.8,53.53,2020-01-08,17
35819.0,7117.2,3300.0,2400.0,1625.0,35.7,201.8,55.92,2020-01-08,18
36971.0,7117.2,3300.0,2400.0,2129.0,0.0,33.3,55.09,2020-01-08,19
37576.0,7117.2,3300.0,2400.0,2649.0,0.0,20.8,54.99,2020-01-08,20
36701.0,7117.2,3300.0,2400.0,3104.0,0.0,16.7,53.67,2020-01-08,21
33903.0,7117.2,3300.0,2400.0,3514.0,0.0,11.6,49.16,2020-01-08,22
30396.0,7117.2,3300.0,2550.0,3846.0,0.0,12.8,45.17,2020-01-08,23
27557.0,7117.2,3300.0,2550.0,4085.0,0.0,13.2,46.55,2020-01-09,0
25570.0,7117.2,3400.0,2900.0,4167.0,0.0,12.7,38.01,2020-01-09,1
24428.0,7117.2,3400.0,2900.0,4547.0,0.0,12.3,34.89,2020-01-09,2
23875.0,7117.2,3400.0,2900.0,4745.0,0.0,12.8,33.7,2020-01-09,3
23825.0,7117.2,3400.0,2900.0,4857.0,0.0,12.1,33.56,2020-01-09,4
24540.0,7117.2,3400.0,2900.0,5136.0,0.0,13.0,34.0,2020-01-09,5
27397.0,7117.2,3400.0,2400.0,5287.0,0.0,12.8,37.51,2020-01-09,6
31937.0,7117.2,3300.0,2400.0,5227.0,0.0,12.1,48.45,2020-01-09,7
35661.0,7117.2,3300.0,2400.0,5341.0,57.5,13.1,49.23,2020-01-09,8
36999.0,7117.2,3300.0,2400.0,5537.0,877.9,12.8,51.49,2020-01-09,9
37395.0,7117.2,3300.0,2400.0,5375.0,2231.7,58.4,49.67,2020-01-09,10
37296.0,7117.2,3300.0,2400.0,5294.0,3208.0,298.9,48.33,2020-01-09,11
36714.0,7117.2,3300.0,2400.0,5493.0,3462.8,604.0,44.41,2020-01-09,12
36299.0,7117.2,3300.0,2400.0,5863.0,3857.8,662.1,44.9,2020-01-09,13
35116.0,7117.2,3300.0,2400.0,6364.0,3838.0,656.3,39.81,2020-01-09,14
34392.0,7117.2,3300.0,2400.0,6515.0,3316.7,739.2,39.0,2020-01-09,15
34109.0,7117.2,3300.0,2400.0,6277.0,2116.5,821.6,41.66,2020-01-09,16
34551.0,7117.2,3300.0,2400.0,5537.0,593.9,613.2,46.89,2020-01-09,17
36053.0,7117.2,3300.0,2400.0,5020.0,36.4,339.6,51.89,2020-01-09,18
37239.0,7117.2,3300.0,2400.0,5351.0,0.0,48.9,52.98,2020-01-09,19
38021.0,7117.2,3300.0,2400.0,5282.0,0.0,11.3,53.31,2020-01-09,20
37207.0,7117.2,3300.0,2400.0,5071.0,0.0,22.1,52.05,2020-01-09,21
34155.0,7117.2,3300.0,2400.0,5775.0,0.0,24.2,48.49,2020-01-09,22
30647.0,7117.2,3300.0,2550.0,6327.0,0.0,0.2,40.16,2020-01-09,23
27990.0,7117.2,3300.0,2550.0,6633.0,0.0,0.5,34.13,2020-01-10,0
25847.0,7117.2,3400.0,2900.0,6847.0,0.0,2.0,32.7,2020-01-10,1
24642.0,7117.2,3400.0,2900.0,6792.0,0.0,1.3,31.0,2020-01-10,2
24037.0,7117.2,3400.0,2900.0,6861.0,0.0,2.2,27.98,2020-01-10,3
24071.0,7117.2,3400.0,2900.0,6894.0,0.0,2.3,27.65,2020-01-10,4
24801.0,7117.2,3400.0,2900.0,7056.0,0.0,1.4,29.38,2020-01-10,5
27671.0,7117.2,3400.0,2400.0,7301.0,0.0,1.7,32.0,2020-01-10,6
32350.0,7117.2,3300.0,2400.0,7275.0,0.0,3.0,43.66,2020-01-10,7
35714.0,7117.2,3300.0,2400.0,7208.0,61.6,6.3,47.4,2020-01-10,8
36840.0,7117.2,3300.0,2400.0,7225.0,843.8,5.0,48.73,2020-01-10,9
37452.0,7117.2,3300.0,2400.0,6554.0,2260.1,64.1,47.3,2020-01-10,10
37261.0,7117.2,3300.0,2400.0,6586.0,3024.1,288.0,44.2,2020-01-10,11
36847.0,7117.2,3300.0,2400.0,7103.0,3405.8,479.5,41.6,2020-01-10,12
36669.0,7117.2,3300.0,2400.0,7235.0,3886.5,621.1,38.01,2020-01-10,13
35377.0,7117.2,3300.0,2400.0,7379.0,4113.0,658.5,36.21,2020-01-10,14
34491.0,7117.2,3300.0,2400.0,7308.0,3574.2,811.7,36.27,2020-01-10,15
33827.0,7117.2,3300.0,2400.0,7146.0,2297.4,787.2,40.62,2020-01-10,16
34080.0,7117.2,3300.0,2400.0,7308.0,699.4,571.8,47.3,2020-01-10,17
35688.0,7117.2,3300.0,2400.0,7109.0,24.0,212.4,49.97,2020-01-10,18
36581.0,7117.2,3300.0,2400.0,7180.0,0.0,39.4,50.01,2020-01-10,19
36543.0,7117.2,3300.0,2400.0,7426.0,0.0,0.0,50.85,2020-01-10,20
35584.0,7117.2,3300.0,2400.0,7162.0,0.0,0.4,49.89,2020-01-10,21
33221.0,7117.2,3300.0,2400.0,6666.0,0.0,1.3,46.8,2020-01-10,22
30548.0,7117.2,3300.0,2550.0,6103.0,0.0,5.3,40.0,2020-01-10,23
28400.0,7117.2,3300.0,2800.0,5521.0,0.0,0.2,42.94,2020-01-11,0
26231.0,7117.2,3300.0,2800.0,5239.0,0.0,3.4,37.2,2020-01-11,1
24695.0,7117.2,3300.0,3200.0,5304.0,0.0,4.6,34.77,2020-01-11,2
23926.0,7117.2,3300.0,3200.0,5138.0,0.0,1.8,34.18,2020-01-11,3
23753.0,7117.2,3300.0,3200.0,5007.0,0.0,1.2,34.13,2020-01-11,4
23776.0,7117.2,3300.0,3200.0,4796.0,0.0,1.5,34.18,2020-01-11,5
24544.0,7117.2,3300.0,3200.0,4538.0,0.0,2.0,34.4,2020-01-11,6
26410.0,7117.2,3300.0,3200.0,4221.0,0.0,2.1,34.51,2020-01-11,7
27752.0,7117.2,3400.0,2600.0,4084.0,82.6,11.6,35.68,2020-01-11,8
29954.0,7117.2,3400.0,2600.0,3613.0,1231.1,20.7,40.0,2020-01-11,9
32054.0,7117.2,3400.0,2600.0,2842.0,3226.9,101.7,42.61,2020-01-11,10
32552.0,7117.2,3400.0,2600.0,2412.0,4554.3,438.8,40.01,2020-01-11,11
32213.0,7117.2,3400.0,2600.0,2249.0,4944.3,728.0,38.6,2020-01-11,12
32120.0,7117.2,3400.0,2600.0,1900.0,5021.8,891.8,38.97,2020-01-11,13
31572.0,7117.2,3400.0,2600.0,1527.0,4968.6,987.7,38.97,2020-01-11,14
30008.0,7117.2,3400.0,2600.0,1259.0,4304.0,1212.7,36.84,2020-01-11,15
29333.0,7117.2,3400.0,2600.0,1084.0,2709.1,1355.8,38.97,2020-01-11,16
29434.0,7117.2,3400.0,2600.0,1155.0,822.6,1016.3,44.0,2020-01-11,17
31353.0,7117.2,3400.0,2600.0,1414.0,35.2,371.0,52.98,2020-01-11,18
32264.0,7117.2,3400.0,2600.0,1757.0,0.0,65.2,55.4,2020-01-11,19
33167.0,7117.2,3400.0,2600.0,2003.0,0.0,52.1,56.26,2020-01-11,20
33267.0,7117.2,3400.0,2600.0,2280.0,0.0,32.4,55.87,2020-01-11,21
31674.0,7117.2,3400.0,2600.0,2808.0,0.0,19.5,53.0,2020-01-11,22
29493.0,7117.2,3300.0,2800.0,3235.0,0.0,10.5,49.67,2020-01-11,23
27116.0,7117.2,3300.0,2800.0,3418.0,0.0,7.5,44.21,2020-01-12,0
24813.0,7117.2,3300.0,3200.0,3507.0,0.0,11.7,41.69,2020-01-12,1
23219.0,7117.2,3300.0,3200.0,3274.0,0.0,9.9,41.69,2020-01-12,2
22377.0,7117.2,3300.0,3200.0,3394.0,0.0,9.3,38.6,2020-01-12,3
22028.0,7117.2,3300.0,3200.0,3319.0,0.0,9.3,37.51,2020-01-12,4
22070.0,7117.2,3300.0,3200.0,3453.0,0.0,10.1,37.03,2020-01-12,5
22635.0,7117.2,3300.0,3200.0,3321.0,0.0,11.5,37.58,2020-01-12,6
23751.0,7117.2,3300.0,3200.0,3463.0,0.0,12.7,38.01,2020-01-12,7
24549.0,7117.2,3300.0,3200.0,3676.0,74.6,17.6,38.0,2020-01-12,8
26536.0,7117.2,3300.0,3200.0,3730.0,1278.9,14.9,38.07,2020-01-12,9
28814.0,7117.2,3300.0,3200.0,3221.0,3331.7,126.8,39.01,2020-01-12,10
29777.0,7117.2,3300.0,3200.0,2446.0,4612.1,514.7,38.08,2020-01-12,11
29850.0,7117.2,3300.0,3200.0,2157.0,5040.5,761.3,38.01,2020-01-12,12
30000.0,7117.2,3300.0,3200.0,1827.0,4879.3,845.1,38.43,2020-01-12,13
29962.0,7117.2,3300.0,3200.0,1609.0,4790.1,1073.5,39.3,2020-01-12,14
28890.0,7117.2,3300.0,3200.0,1305.0,4230.7,1285.8,37.43,2020-01-12,15
27910.0,7117.2,3300.0,3200.0,1007.0,2755.9,1379.2,37.03,2020-01-12,16
27797.0,7117.2,3300.0,3200.0,1009.0,819.5,1059.2,39.01,2020-01-12,17
29813.0,7117.2,3400.0,2600.0,1182.0,46.2,379.6,49.45,2020-01-12,18
31512.0,7117.2,3400.0,2600.0,1127.0,0.0,72.8,52.98,2020-01-12,19
33447.0,7117.2,3400.0,2600.0,1037.0,0.0,34.8,55.4,2020-01-12,20
33638.0,7117.2,3300.0,2800.0,1038.0,0.0,28.6,55.98,2020-01-12,21
32363.0,7117.2,3300.0,2800.0,1236.0,0.0,17.6,53.67,2020-01-12,22
29473.0,7117.2,3300.0,2800.0,1488.0,0.0,12.1,50.46,2020-01-12,23
26763.0,7117.2,3300.0,2800.0,1735.0,0.0,15.5,50.67,2020-01-13,0
24490.0,7117.2,3300.0,3200.0,2086.0,0.0,5.1,49.19,2020-01-13,1
23304.0,7117.2,3300.0,3200.0,2391.0,0.0,3.6,46.22,2020-01-13,2
22795.0,7117.2,3300.0,3200.0,2743.0,0.0,2.7,42.0,2020-01-13,3
22960.0,7117.2,3300.0,3200.0,3029.0,0.0,2.7,39.01,2020-01-13,4
23777.0,7117.2,3300.0,3200.0,3145.0,0.0,2.5,42.0,2020-01-13,5
27276.0,7117.2,3300.0,2600.0,3549.0,0.0,2.5,47.75,2020-01-13,6
32597.0,7117.2,3400.0,2600.0,4026.0,0.0,2.6,50.69,2020-01-13,7
36571.0,7117.2,3400.0,2600.0,4526.0,66.5,13.4,52.93,2020-01-13,8
37941.0,7117.2,3400.0,2600.0,4798.0,1006.7,26.9,52.6,2020-01-13,9
38899.0,7117.2,3400.0,2600.0,4847.0,2700.1,110.6,50.67,2020-01-13,10
38616.0,7117.2,3400.0,2600.0,5134.0,3847.5,340.7,49.73,2020-01-13,11
38162.0,7117.2,3400.0,2600.0,5127.0,4212.6,538.7,47.44,2020-01-13,12
37636.0,7117.2,3400.0,2600.0,5366.0,4250.1,547.8,47.01,2020-01-13,13
36582.0,7117.2,3400.0,2600.0,5946.0,3953.8,510.3,45.0,2020-01-13,14
35763.0,7117.2,3400.0,2600.0,6365.0,3208.5,591.0,42.97,2020-01-13,15
35302.0,7117.2,3400.0,2600.0,6691.0,2025.0,580.3,43.68,2020-01-13,16
35803.0,7117.2,3400.0,2600.0,6858.0,614.4,350.9,46.81,2020-01-13,17
38113.0,7117.2,3400.0,2600.0,7140.0,27.5,86.8,49.51,2020-01-13,18
39187.0,7117.2,3400.0,2600.0,7499.0,0.0,18.5,50.0,2020-01-13,19
39091.0,7117.2,3400.0,2600.0,7656.0,0.0,4.9,50.0,2020-01-13,20
38255.0,7117.2,3400.0,2600.0,7564.0,0.0,7.1,47.11,2020-01-13,21
35490.0,7117.2,3400.0,2600.0,7717.0,0.0,14.4,38.6,2020-01-13,22
31718.0,7117.2,3300.0,2800.0,8083.0,0.0,8.1,34.1,2020-01-13,23
28922.0,7117.2,3300.0,2800.0,8648.0,0.0,6.4,31.86,2020-01-14,0
26579.0,7117.2,3300.0,3200.0,9118.0,0.0,1.8,30.53,2020-01-14,1
25316.0,7117.2,3300.0,3200.0,9347.0,0.0,2.4,29.57,2020-01-14,2
24637.0,7117.2,3300.0,3200.0,9238.0,0.0,1.8,29.53,2020-01-14,3
24602.0,7117.2,3300.0,3200.0,8910.0,0.0,0.9,29.77,2020-01-14,4
25534.0,7117.2,3300.0,3200.0,8468.0,0.0,1.6,30.47,2020-01-14,5
28335.0,7117.2,3300.0,2600.0,8076.0,0.0,1.8,31.37,2020-01-14,6
33403.0,7117.2,3400.0,2600.0,7739.0,0.0,1.8,40.01,2020-01-14,7
37006.0,7117.2,3400.0,2600.0,7371.0,74.0,6.9,45.19,2020-01-14,8
38274.0,7117.2,3400.0,2600.0,7156.0,1086.4,20.3,46.47,2020-01-14,9
